ID,RainToday
9331,0
9332,1
9333,1
9334,1
9335,0
9336,0
9337,1
9338,0
9339,0
9340,0
9341,0
9342,0
9343,1
9344,1
9345,1
9346,1
9347,1
9348,0
9349,1
9350,0
9351,1
9352,1
9353,0
9354,1
9355,0
9356,0
9357,0
9358,1
9359,0
9360,0
9361,0
9362,0
9363,0
9364,0
9365,1
9366,1
9367,1
9368,1
9369,1
9370,0
9371,1
9372,0
9373,0
9374,1
9375,0
9376,0
9377,1
9378,0
9379,1
9380,0
9381,0
9382,1
9383,0
9384,1
9385,1
9386,0
9387,1
9388,1
9389,0
9390,1
9391,0
9392,1
9393,1
9394,1
9395,0
9396,0
9397,1
9398,1
9399,0
9400,1
9401,0
9402,1
9403,0
9404,0
9405,0
9406,1
9407,0
9408,0
9409,0
9410,0
9411,0
9412,1
9413,0
9414,0
9415,1
9416,0
9417,0
9418,1
9419,1
9420,0
9421,1
9422,1
9423,1
9424,1
9425,1
9426,0
9427,0
9428,0
9429,1
9430,1
9431,0
9432,0
9433,1
9434,1
9435,0
9436,0
9437,1
9438,1
9439,0
9440,0
9441,0
9442,1
9443,1
9444,0
9445,1
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,1
9453,0
9454,1
9455,0
9456,1
9457,0
9458,0
9459,0
9460,0
9461,1
9462,1
9463,0
9464,1
9465,0
9466,1
9467,0
9468,1
9469,0
9470,1
9471,1
9472,1
9473,1
9474,0
9475,1
9476,0
9477,0
9478,1
9479,0
9480,0
9481,0
9482,0
9483,0
9484,1
9485,1
9486,1
9487,0
9488,1
9489,0
9490,1
9491,1
9492,1
9493,0
9494,0
9495,1
9496,0
9497,1
9498,0
9499,1
9500,1
9501,0
9502,0
9503,1
9504,0
9505,0
9506,1
9507,1
9508,0
9509,1
9510,1
9511,0
9512,1
9513,1
9514,1
9515,0
9516,1
9517,1
9518,1
9519,0
9520,1
9521,0
9522,1
9523,1
9524,0
9525,1
9526,1
9527,1
9528,0
9529,0
9530,0
9531,1
9532,0
9533,0
9534,1
9535,0
9536,1
9537,0
9538,1
9539,0
9540,0
9541,1
9542,1
9543,1
9544,1
9545,0
9546,1
9547,0
9548,1
9549,1
9550,0
9551,0
9552,0
9553,0
9554,1
9555,0
9556,0
9557,0
9558,1
9559,1
9560,1
9561,0
9562,1
9563,1
9564,0
9565,0
9566,0
9567,0
9568,1
9569,0
9570,0
9571,1
9572,1
9573,0
9574,1
9575,1
9576,1
9577,1
9578,0
9579,1
9580,0
9581,1
9582,1
9583,0
9584,0
9585,1
9586,1
9587,0
9588,1
9589,1
9590,1
9591,1
9592,0
9593,0
9594,1
9595,1
9596,0
9597,0
9598,1
9599,1
9600,0
9601,1
9602,1
9603,0
9604,1
9605,1
9606,1
9607,1
9608,0
9609,1
9610,1
9611,1
9612,1
9613,1
9614,0
9615,0
9616,0
9617,0
9618,0
9619,1
9620,1
9621,0
9622,0
9623,1
9624,0
9625,1
9626,0
9627,0
9628,1
9629,0
9630,0
9631,1
9632,0
9633,1
9634,1
9635,0
9636,0
9637,0
9638,1
9639,0
9640,0
9641,0
9642,1
9643,0
9644,0
9645,1
9646,1
9647,1
9648,0
9649,0
9650,1
9651,1
9652,1
9653,1
9654,1
9655,1
9656,0
9657,0
9658,0
9659,1
9660,1
9661,0
9662,0
9663,0
9664,1
9665,0
9666,0
9667,0
9668,0
9669,0
9670,1
9671,0
9672,0
9673,1
9674,0
9675,0
9676,1
9677,0
9678,1
9679,1
9680,1
9681,1
9682,0
9683,1
9684,0
9685,1
9686,1
9687,0
9688,1
9689,0
9690,0
9691,0
9692,1
9693,1
9694,1
9695,0
9696,1
9697,1
9698,1
9699,0
9700,1
9701,0
9702,0
9703,0
9704,1
9705,1
9706,1
9707,0
9708,1
9709,0
9710,0
9711,1
9712,1
9713,1
9714,1
9715,1
9716,0
9717,0
9718,0
9719,0
9720,1
9721,1
9722,0
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9731,1
9732,0
9733,0
9734,1
9735,0
9736,1
9737,0
9738,0
9739,0
9740,1
9741,1
9742,1
9743,0
9744,1
9745,0
9746,1
9747,1
9748,0
9749,1
9750,1
9751,1
9752,0
9753,0
9754,0
9755,1
9756,0
9757,0
9758,1
9759,0
9760,0
9761,0
9762,1
9763,1
9764,1
9765,1
9766,1
9767,0
9768,1
9769,1
9770,1
9771,0
9772,1
9773,0
9774,0
9775,0
9776,1
9777,1
9778,1
9779,0
9780,0
9781,0
9782,0
9783,0
9784,1
9785,1
9786,1
9787,0
9788,0
9789,0
9790,0
9791,0
9792,0
9793,1
9794,0
9795,1
9796,1
9797,1
9798,0
9799,1
9800,0
9801,1
9802,1
9803,0
9804,1
9805,1
9806,0
9807,0
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,1
9816,0
9817,1
9818,1
9819,1
9820,0
9821,0
9822,1
9823,0
9824,0
9825,1
9826,0
9827,0
9828,0
9829,1
9830,1
9831,1
9832,1
9833,0
9834,1
9835,1
9836,0
9837,0
9838,1
9839,1
9840,0
9841,0
9842,1
9843,1
9844,1
9845,0
9846,1
9847,0
9848,0
9849,0
9850,1
9851,1
9852,0
9853,1
9854,1
9855,1
9856,1
9857,0
9858,1
9859,0
9860,1
9861,1
9862,0
9863,1
9864,1
9865,0
9866,0
9867,0
9868,1
9869,0
9870,1
9871,1
9872,1
9873,0
9874,0
9875,0
9876,1
9877,1
9878,1
9879,1
9880,0
9881,1
9882,1
9883,1
9884,0
9885,0
9886,1
9887,1
9888,1
9889,1
9890,0
9891,1
9892,0
9893,1
9894,1
9895,0
9896,1
9897,1
9898,1
9899,0
9900,0
9901,0
9902,1
9903,0
9904,1
9905,1
9906,1
9907,1
9908,0
9909,1
9910,1
9911,0
9912,0
9913,1
9914,1
9915,1
9916,1
9917,0
9918,0
9919,1
9920,1
9921,0
9922,1
9923,0
9924,0
9925,1
9926,1
9927,1
9928,1
9929,0
9930,1
9931,0
9932,1
9933,1
9934,1
9935,0
9936,0
9937,0
9938,1
9939,0
9940,0
9941,1
9942,1
9943,1
9944,1
9945,1
9946,1
9947,1
9948,0
9949,0
9950,0
9951,1
9952,1
9953,1
9954,1
9955,0
9956,0
9957,1
9958,0
9959,0
9960,1
9961,1
9962,1
9963,1
9964,1
9965,0
9966,0
9967,0
9968,0
9969,1
9970,1
9971,0
9972,0
9973,1
9974,1
9975,0
9976,0
9977,1
9978,1
9979,1
9980,0
9981,1
9982,1
9983,1
9984,0
9985,0
9986,0
9987,1
9988,1
9989,1
9990,0
9991,0
9992,0
9993,1
9994,0
9995,1
9996,0
9997,0
9998,1
9999,1
10000,0
10001,0
10002,0
10003,1
10004,0
10005,1
10006,1
10007,0
10008,1
10009,0
10010,0
10011,0
10012,1
10013,1
10014,1
10015,0
10016,1
10017,0
10018,0
10019,1
10020,1
10021,0
10022,0
10023,0
10024,1
10025,0
10026,1
10027,0
10028,0
10029,1
10030,0
10031,1
10032,1
10033,1
10034,0
10035,1
10036,1
10037,0
10038,0
10039,1
10040,1
10041,1
10042,1
10043,0
10044,1
10045,0
10046,1
10047,0
10048,1
10049,0
10050,0
10051,1
10052,1
10053,1
10054,0
10055,1
10056,0
10057,1
10058,0
10059,1
10060,0
10061,0
10062,0
10063,1
10064,0
10065,0
10066,0
10067,0
10068,0
10069,1
10070,0
10071,1
10072,0
10073,0
10074,0
10075,0
10076,1
10077,1
10078,1
10079,0
10080,0
10081,1
10082,0
10083,1
10084,1
10085,0
10086,0
10087,0
10088,0
10089,1
10090,1
10091,1
10092,0
10093,1
10094,1
10095,1
10096,0
10097,1
10098,0
10099,0
10100,1
10101,1
10102,1
10103,0
10104,1
10105,1
10106,0
10107,1
10108,0
10109,0
10110,1
10111,1
10112,1
10113,0
10114,1
10115,1
10116,0
10117,0
10118,1
10119,1
10120,1
10121,0
10122,0
10123,1
10124,1
10125,0
10126,1
10127,1
10128,1
10129,1
10130,0
10131,1
10132,1
10133,0
10134,1
10135,1
10136,1
10137,0
10138,1
10139,0
10140,1
10141,0
10142,0
10143,0
10144,1
10145,0
10146,0
10147,1
10148,1
10149,0
10150,0
10151,1
10152,1
10153,1
10154,0
10155,0
10156,0
10157,1
10158,1
10159,0
10160,0
10161,0
10162,0
10163,1
10164,1
10165,1
10166,1
10167,0
10168,1
10169,1
10170,0
10171,1
10172,0
10173,0
10174,0
10175,1
10176,0
10177,0
10178,1
10179,1
10180,1
10181,1
10182,0
10183,0
10184,0
10185,0
10186,1
10187,0
10188,0
10189,0
10190,0
10191,1
10192,1
10193,1
10194,0
10195,0
10196,0
10197,1
10198,0
10199,1
10200,1
10201,0
10202,1
10203,1
10204,0
10205,0
10206,0
10207,0
10208,0
10209,1
10210,0
10211,0
10212,0
10213,0
10214,1
10215,0
10216,0
10217,0
10218,1
10219,1
10220,1
10221,1
10222,0
10223,0
10224,0
10225,1
10226,1
10227,1
10228,0
10229,1
10230,1
10231,1
10232,0
10233,0
10234,0
10235,0
10236,1
10237,1
10238,1
10239,0
10240,0
10241,1
10242,1
10243,0
10244,0
10245,1
10246,1
10247,0
10248,0
10249,0
10250,1
10251,0
10252,1
10253,0
10254,0
10255,1
10256,1
10257,0
10258,0
10259,1
10260,1
10261,0
10262,1
10263,1
10264,1
10265,1
10266,0
10267,0
10268,0
10269,1
10270,1
10271,1
10272,0
10273,1
10274,0
10275,0
10276,1
10277,0
10278,0
10279,0
10280,0
10281,1
10282,0
10283,1
10284,0
10285,0
10286,1
10287,1
10288,0
10289,1
10290,1
10291,0
10292,0
10293,1
10294,1
10295,0
10296,1
10297,1
10298,1
10299,0
10300,1
10301,1
10302,1
10303,1
10304,1
10305,0
10306,1
10307,0
10308,0
10309,0
10310,0
10311,1
10312,0
10313,1
10314,1
10315,1
10316,0
10317,1
10318,0
10319,0
10320,0
10321,1
10322,1
10323,0
10324,1
10325,1
10326,0
10327,1
10328,0
10329,0
10330,0
10331,0
10332,1
10333,1
10334,1
10335,0
10336,1
10337,0
10338,1
10339,0
10340,0
10341,0
10342,1
10343,1
10344,1
10345,0
10346,1
10347,0
10348,1
10349,1
10350,0
10351,0
10352,1
10353,1
10354,0
10355,1
10356,1
10357,0
10358,1
10359,1
10360,0
10361,1
10362,1
10363,1
10364,1
10365,1
10366,0
10367,0
10368,0
10369,1
10370,1
10371,0
10372,1
10373,1
10374,0
10375,0
10376,1
10377,1
10378,0
10379,1
10380,0
10381,0
10382,0
10383,1
10384,0
10385,0
10386,1
10387,1
10388,0
10389,1
10390,0
10391,0
10392,1
10393,0
10394,1
10395,1
10396,1
10397,1
10398,1
10399,0
10400,0
10401,1
10402,0
10403,0
10404,0
10405,1
10406,1
10407,1
10408,0
10409,0
10410,0
10411,1
10412,0
10413,1
10414,1
10415,0
10416,1
10417,1
10418,0
10419,1
10420,0
10421,1
10422,0
10423,1
10424,0
10425,1
10426,0
10427,1
10428,1
10429,1
10430,0
10431,1
10432,1
10433,0
10434,1
10435,0
10436,0
10437,0
10438,1
10439,0
10440,1
10441,1
10442,1
10443,1
10444,1
10445,0
10446,1
10447,0
10448,0
10449,0
10450,0
10451,0
10452,1
10453,1
10454,0
10455,0
10456,0
10457,1
10458,0
10459,1
10460,1
10461,0
10462,1
10463,0
10464,0
10465,0
10466,0
10467,1
10468,1
10469,0
10470,0
10471,0
10472,0
10473,0
10474,0
10475,0
10476,1
10477,1
10478,1
10479,1
10480,0
10481,1
10482,1
10483,1
10484,1
10485,1
10486,1
10487,1
10488,0
10489,1
10490,0
10491,1
10492,1
10493,0
10494,1
10495,0
10496,1
10497,1
10498,1
10499,0
10500,1
10501,1
10502,1
10503,1
10504,0
10505,1
10506,0
10507,1
10508,0
10509,1
10510,1
10511,1
10512,1
10513,0
10514,0
10515,1
10516,0
10517,0
10518,0
10519,1
10520,1
10521,0
10522,1
10523,1
10524,1
10525,0
10526,1
10527,1
10528,1
10529,1
10530,1
10531,0
10532,0
10533,0
10534,0
10535,1
10536,0
10537,1
10538,1
10539,1
10540,0
10541,1
10542,0
10543,1
10544,0
10545,1
10546,0
10547,1
10548,0
10549,1
10550,1
10551,0
10552,0
10553,0
10554,0
10555,1
10556,1
10557,1
10558,1
10559,0
10560,1
10561,0
10562,1
10563,1
10564,0
10565,1
10566,0
10567,1
10568,1
10569,1
10570,0
10571,0
10572,0
10573,1
10574,0
10575,0
10576,1
10577,0
10578,0
10579,1
10580,0
10581,0
10582,1
10583,0
10584,1
10585,1
10586,0
10587,0
10588,1
10589,0
10590,1
10591,1
10592,0
10593,1
10594,1
10595,1
10596,1
10597,0
10598,0
10599,1
10600,1
10601,0
10602,1
10603,1
10604,0
10605,0
10606,1
10607,1
10608,1
10609,1
10610,1
10611,1
10612,1
10613,0
10614,0
10615,1
10616,0
10617,1
10618,1
10619,0
10620,1
10621,1
10622,1
10623,0
10624,1
10625,0
10626,0
10627,1
10628,0
10629,0
10630,1
10631,1
10632,1
10633,1
10634,1
10635,1
10636,0
10637,1
10638,1
10639,1
10640,0
10641,0
10642,0
10643,1
10644,0
10645,0
10646,1
10647,0
10648,0
10649,0
10650,0
10651,1
10652,0
10653,1
10654,0
10655,1
10656,1
10657,1
10658,1
10659,0
10660,1
10661,0
10662,0
10663,0
10664,0
10665,1
10666,0
10667,1
10668,0
10669,0
10670,0
10671,0
10672,0
10673,1
10674,1
10675,0
10676,1
10677,1
10678,0
10679,1
10680,0
10681,1
10682,0
10683,1
10684,1
10685,0
10686,1
10687,0
10688,1
10689,0
10690,0
10691,0
10692,0
10693,0
10694,0
10695,0
10696,0
10697,1
10698,1
10699,0
10700,0
10701,1
10702,0
10703,1
10704,0
10705,1
10706,0
10707,0
10708,1
10709,1
10710,1
10711,1
10712,1
10713,1
10714,0
10715,1
10716,1
10717,1
10718,0
10719,0
10720,1
10721,0
10722,1
10723,0
10724,0
10725,1
10726,1
10727,0
10728,1
10729,1
10730,0
10731,0
10732,0
10733,0
10734,1
10735,0
10736,1
10737,1
10738,0
10739,1
10740,1
10741,1
10742,0
10743,1
10744,0
10745,0
10746,0
10747,0
10748,0
10749,1
10750,1
10751,1
10752,1
10753,0
10754,1
10755,0
10756,1
10757,1
10758,0
10759,1
10760,1
10761,0
10762,1
10763,1
10764,1
10765,1
10766,1
10767,0
10768,0
10769,1
10770,0
10771,1
10772,0
10773,1
10774,0
10775,0
10776,1
10777,0
10778,1
10779,0
10780,1
10781,1
10782,1
10783,0
10784,1
10785,0
10786,0
10787,1
10788,1
10789,1
10790,0
10791,0
10792,1
10793,1
10794,0
10795,1
10796,1
10797,0
10798,0
10799,0
10800,1
10801,0
10802,0
10803,0
10804,1
10805,0
10806,1
10807,0
10808,0
10809,0
10810,0
10811,0
10812,0
10813,1
10814,1
10815,0
10816,1
10817,1
10818,0
10819,1
10820,0
10821,1
10822,1
10823,0
10824,0
10825,1
10826,0
10827,0
10828,0
10829,1
10830,0
10831,1
10832,0
10833,0
10834,0
10835,0
10836,0
10837,1
10838,0
10839,1
10840,1
10841,0
10842,1
10843,0
10844,1
10845,1
10846,1
10847,0
10848,0
10849,0
10850,0
10851,1
10852,0
10853,1
10854,0
10855,0
10856,0
10857,0
10858,0
10859,1
10860,0
10861,1
10862,1
10863,1
10864,1
10865,0
10866,1
10867,1
10868,0
10869,0
10870,1
10871,1
10872,1
10873,0
10874,0
10875,0
10876,0
10877,1
10878,0
10879,0
10880,1
10881,1
10882,0
10883,1
10884,0
10885,1
10886,1
10887,1
10888,1
10889,0
10890,1
10891,1
10892,0
10893,1
10894,1
10895,0
10896,0
10897,0
10898,1
10899,0
10900,0
10901,1
10902,0
10903,1
10904,0
10905,1
10906,0
10907,0
10908,0
10909,1
10910,0
10911,1
10912,0
10913,1
10914,1
10915,0
10916,1
10917,1
10918,0
10919,0
10920,1
10921,0
10922,0
10923,1
10924,1
10925,1
10926,0
10927,0
10928,0
10929,1
10930,1
10931,0
10932,0
10933,1
10934,1
10935,1
10936,1
10937,0
10938,0
10939,0
10940,1
10941,1
10942,0
10943,0
10944,0
10945,0
10946,0
10947,1
10948,1
10949,1
10950,0
10951,1
10952,1
10953,0
10954,1
10955,1
10956,0
10957,0
10958,1
10959,1
10960,1
10961,0
10962,1
10963,0
10964,1
10965,1
10966,0
10967,0
10968,1
10969,0
10970,1
10971,0
10972,0
10973,0
10974,1
10975,0
10976,1
10977,1
10978,1
10979,0
10980,0
10981,1
10982,1
10983,1
10984,1
10985,0
10986,0
10987,1
10988,0
10989,0
10990,0
10991,0
10992,1
10993,1
10994,0
10995,0
10996,1
10997,1
10998,1
10999,0
11000,0
11001,0
11002,0
11003,1
11004,0
11005,1
11006,1
11007,1
11008,1
11009,0
11010,0
11011,1
11012,0
11013,1
11014,1
11015,0
11016,0
11017,1
11018,1
11019,0
11020,0
11021,1
11022,0
11023,0
11024,1
11025,1
11026,1
11027,0
11028,0
11029,1
11030,1
11031,1
11032,0
11033,1
11034,1
11035,0
11036,0
11037,0
11038,0
11039,1
11040,0
11041,0
11042,1
11043,1
11044,0
11045,0
11046,0
11047,0
11048,1
11049,0
11050,1
11051,0
11052,1
11053,0
11054,1
11055,0
11056,1
11057,1
11058,1
11059,0
11060,0
11061,1
11062,1
11063,0
11064,0
11065,1
11066,0
11067,0
11068,1
11069,0
11070,1
11071,0
11072,1
11073,1
11074,0
11075,0
11076,1
11077,0
11078,0
11079,1
11080,1
11081,1
11082,1
11083,0
11084,0
11085,1
11086,1
11087,1
11088,1
11089,1
11090,0
11091,0
11092,0
11093,0
11094,1
11095,0
11096,1
11097,0
11098,1
11099,0
11100,0
11101,0
11102,1
11103,0
11104,0
11105,0
11106,0
11107,1
11108,0
11109,1
11110,1
11111,1
11112,0
11113,0
11114,1
11115,1
11116,1
11117,0
11118,1
11119,1
11120,0
11121,1
11122,0
11123,1
11124,1
11125,0
11126,0
11127,0
11128,0
11129,1
11130,1
11131,1
11132,1
11133,1
11134,1
11135,0
11136,1
11137,0
11138,0
11139,0
11140,0
11141,0
11142,1
11143,0
11144,0
11145,1
11146,0
11147,0
11148,0
11149,0
11150,0
11151,1
11152,0
11153,1
11154,1
11155,0
11156,1
11157,0
11158,0
11159,1
11160,1
11161,1
11162,1
11163,0
11164,0
11165,1
11166,1
11167,0
11168,0
11169,0
11170,0
11171,1
11172,0
11173,0
11174,1
11175,0
11176,0
11177,1
11178,1
11179,0
11180,0
11181,1
11182,1
11183,1
11184,0
11185,1
11186,1
11187,1
11188,0
11189,0
11190,0
11191,0
11192,0
11193,0
11194,0
11195,1
11196,0
11197,1
11198,0
11199,1
11200,1
11201,1
11202,1
11203,1
11204,0
11205,1
11206,0
11207,1
11208,0
11209,1
11210,1
11211,0
11212,1
11213,0
11214,0
11215,1
11216,0
11217,1
11218,1
11219,0
11220,0
11221,0
11222,0
11223,1
11224,1
11225,0
11226,0
11227,0
11228,0
11229,0
11230,1
11231,0
11232,1
11233,1
11234,1
11235,0
11236,0
11237,1
11238,0
11239,1
11240,0
11241,0
11242,1
11243,1
11244,1
11245,1
11246,1
11247,0
11248,0
11249,0
11250,0
11251,0
11252,0
11253,1
11254,0
11255,1
11256,1
11257,0
11258,0
11259,0
11260,1
11261,1
11262,1
11263,0
11264,0
11265,1
11266,0
11267,1
11268,1
11269,0
11270,1
11271,1
11272,0
11273,0
11274,0
11275,0
11276,0
11277,1
11278,0
11279,0
11280,0
11281,0
11282,1
11283,1
11284,0
11285,1
11286,0
11287,1
11288,1
11289,0
11290,0
11291,0
11292,0
11293,1
11294,0
11295,0
11296,1
11297,1
11298,1
11299,0
11300,1
11301,0
11302,0
11303,0
11304,0
11305,0
11306,0
11307,1
11308,0
11309,1
11310,1
11311,0
11312,0
11313,1
11314,0
11315,0
11316,0
11317,1
11318,0
11319,0
11320,0
11321,0
11322,0
11323,0
11324,0
11325,0
11326,1
11327,1
11328,0
11329,0
11330,1
11331,1
11332,1
11333,1
11334,1
11335,0
11336,0
11337,0
11338,1
11339,0
11340,1
11341,0
11342,0
11343,1
11344,1
11345,1
11346,0
11347,1
11348,1
11349,1
11350,1
11351,0
11352,1
11353,1
11354,0
11355,0
11356,1
11357,1
11358,0
11359,0
11360,1
11361,0
11362,1
11363,0
11364,0
11365,1
11366,1
11367,1
11368,0
11369,1
11370,1
11371,0
11372,0
11373,1
11374,1
11375,1
11376,0
11377,0
11378,0
11379,1
11380,0
11381,1
11382,0
11383,1
11384,1
11385,1
11386,1
11387,0
11388,0
11389,0
11390,0
11391,0
11392,0
11393,0
11394,0
11395,1
11396,1
11397,0
11398,0
11399,0
11400,1
11401,1
11402,1
11403,0
11404,1
11405,1
11406,0
11407,0
11408,0
11409,1
11410,0
11411,0
11412,1
11413,1
11414,1
11415,0
11416,1
11417,1
11418,0
11419,1
11420,1
11421,1
11422,0
11423,1
11424,1
11425,1
11426,1
11427,1
11428,1
11429,1
11430,1
11431,1
11432,1
11433,0
11434,1
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,1
11442,1
11443,0
11444,0
11445,1
11446,1
11447,1
11448,0
11449,0
11450,1
11451,1
11452,1
11453,0
11454,1
11455,0
11456,1
11457,1
11458,1
11459,0
11460,1
11461,0
11462,0
11463,0
11464,0
11465,0
11466,0
11467,0
11468,1
11469,0
11470,1
11471,1
11472,1
11473,1
11474,0
11475,0
11476,1
11477,0
11478,1
11479,0
11480,1
11481,0
11482,0
11483,1
11484,0
11485,1
11486,0
11487,0
11488,1
11489,1
11490,0
11491,1
11492,1
11493,0
11494,1
11495,0
11496,0
11497,1
11498,0
11499,0
11500,0
11501,1
11502,1
11503,0
11504,1
11505,1
11506,1
11507,0
11508,0
11509,0
11510,0
11511,0
11512,0
11513,0
11514,0
11515,1
11516,0
11517,1
11518,0
11519,1
11520,1
11521,1
11522,0
11523,1
11524,1
11525,0
11526,1
11527,0
11528,0
11529,1
11530,0
11531,1
11532,1
11533,1
11534,0
11535,0
11536,0
11537,0
11538,1
11539,1
11540,0
11541,1
11542,1
11543,0
11544,1
11545,0
11546,1
11547,1
11548,1
11549,1
11550,1
11551,1
11552,1
11553,1
11554,1
11555,0
11556,0
11557,0
11558,0
11559,0
11560,0
11561,1
11562,0
11563,0
11564,1
11565,1
11566,0
11567,1
11568,0
11569,0
11570,1
11571,1
11572,0
11573,0
11574,0
11575,1
11576,0
11577,1
11578,0
11579,0
11580,0
11581,1
11582,1
11583,0
11584,0
11585,1
11586,1
11587,0
11588,1
11589,1
11590,0
11591,0
11592,1
11593,1
11594,1
11595,0
11596,0
11597,0
11598,1
11599,1
11600,1
11601,1
11602,0
11603,1
11604,0
11605,1
11606,0
11607,0
11608,1
11609,0
11610,0
11611,0
11612,1
11613,1
11614,1
11615,1
11616,1
11617,1
11618,0
11619,1
11620,1
11621,1
11622,1
11623,1
11624,1
11625,0
11626,0
11627,1
11628,0
11629,1
11630,1
11631,0
11632,1
11633,0
11634,1
11635,0
11636,0
11637,1
11638,1
11639,0
11640,1
11641,1
11642,1
11643,1
11644,1
11645,0
11646,1
11647,1
11648,1
11649,1
11650,1
11651,0
11652,0
11653,1
11654,0
11655,1
11656,1
11657,1
11658,0
11659,0
11660,0
11661,1
11662,0
11663,0
11664,0
11665,0
11666,1
11667,0
11668,0
11669,1
11670,1
11671,0
11672,0
11673,1
11674,1
11675,0
11676,1
11677,1
11678,0
11679,1
11680,0
11681,1
11682,1
11683,0
11684,1
11685,1
11686,1
11687,0
11688,0
11689,1
11690,1
11691,0
11692,0
11693,1
11694,1
11695,1
11696,0
11697,1
11698,0
11699,1
11700,1
11701,0
11702,0
11703,1
11704,0
11705,0
11706,0
11707,1
11708,0
11709,0
11710,0
11711,1
11712,1
11713,0
11714,1
11715,1
11716,0
11717,0
11718,1
11719,0
11720,1
11721,1
11722,0
11723,0
11724,0
11725,0
11726,1
11727,0
11728,0
11729,1
11730,1
11731,0
11732,0
11733,0
11734,1
11735,0
11736,0
11737,0
11738,0
11739,0
11740,1
11741,0
11742,1
11743,0
11744,1
11745,0
11746,0
11747,1
11748,1
11749,0
11750,1
11751,1
11752,0
11753,1
11754,0
11755,0
11756,1
11757,0
11758,0
11759,1
11760,1
11761,0
11762,0
11763,1
11764,1
11765,1
11766,0
11767,0
11768,0
11769,1
11770,0
11771,1
11772,0
11773,1
11774,1
11775,1
11776,0
11777,1
11778,0
11779,0
11780,1
11781,0
11782,1
11783,1
11784,1
11785,1
11786,0
11787,0
11788,0
11789,1
11790,1
11791,0
11792,0
11793,0
11794,1
11795,0
11796,1
11797,0
11798,1
11799,0
11800,0
11801,0
11802,1
11803,1
11804,0
11805,0
11806,0
11807,1
11808,0
11809,0
11810,0
11811,1
11812,0
11813,1
11814,1
11815,1
11816,1
11817,1
11818,0
11819,0
11820,0
11821,0
11822,1
11823,0
11824,1
11825,0
11826,0
11827,1
11828,0
11829,0
11830,0
11831,1
11832,1
11833,1
11834,0
11835,1
11836,1
11837,0
11838,0
11839,1
11840,1
11841,1
11842,0
11843,1
11844,1
11845,1
11846,1
11847,1
11848,1
11849,1
11850,1
11851,1
11852,0
11853,0
11854,1
11855,1
11856,0
11857,0
11858,1
11859,0
11860,1
11861,1
11862,0
11863,0
11864,0
11865,0
11866,1
11867,0
11868,1
11869,1
11870,1
11871,0
11872,0
11873,1
11874,0
11875,1
11876,0
11877,1
11878,0
11879,1
11880,0
11881,1
11882,0
11883,1
11884,0
11885,0
11886,1
11887,0
11888,0
11889,1
11890,1
11891,1
11892,1
11893,1
11894,0
11895,0
11896,0
11897,1
11898,1
11899,1
11900,1
11901,1
11902,0
11903,1
11904,1
11905,0
11906,0
11907,0
11908,1
11909,0
11910,0
11911,1
11912,0
11913,0
11914,1
11915,0
11916,1
11917,1
11918,1
11919,0
11920,1
11921,1
11922,1
11923,1
11924,1
11925,0
11926,0
11927,0
11928,0
11929,0
11930,1
11931,1
11932,0
11933,1
11934,1
11935,0
11936,1
11937,1
11938,0
11939,1
11940,1
11941,0
11942,0
11943,0
11944,0
11945,1
11946,1
11947,1
11948,0
11949,1
11950,0
11951,1
11952,1
11953,0
11954,1
11955,0
11956,1
11957,0
11958,0
11959,0
11960,1
11961,0
11962,1
11963,1
11964,1
11965,0
11966,1
11967,0
11968,1
11969,0
11970,0
11971,0
11972,1
11973,0
11974,1
11975,1
11976,1
11977,1
11978,0
11979,1
11980,1
11981,0
11982,0
11983,0
11984,1
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,1
11992,0
11993,1
11994,0
11995,1
11996,1
11997,1
11998,0
11999,1
12000,0
12001,1
12002,0
12003,1
12004,1
12005,1
12006,0
12007,0
12008,0
12009,1
12010,0
12011,0
12012,0
12013,1
12014,1
12015,1
12016,0
12017,1
12018,1
12019,0
12020,0
12021,1
12022,0
12023,1
12024,1
12025,1
12026,1
12027,0
12028,0
12029,1
12030,0
12031,1
12032,0
12033,0
12034,0
12035,0
12036,0
12037,1
12038,0
12039,0
12040,0
12041,1
12042,0
12043,1
12044,0
12045,1
12046,0
12047,1
12048,1
12049,0
12050,0
12051,1
12052,1
12053,0
12054,1
12055,0
12056,1
12057,0
12058,0
12059,1
12060,1
12061,1
12062,0
12063,1
12064,0
12065,0
12066,1
12067,0
12068,1
12069,0
12070,0
12071,0
12072,1
12073,0
12074,0
12075,0
12076,0
12077,0
12078,1
12079,0
12080,0
12081,0
12082,1
12083,0
12084,0
12085,1
12086,1
12087,0
12088,0
12089,1
12090,0
12091,1
12092,1
12093,1
12094,1
12095,0
12096,1
12097,0
12098,1
12099,0
12100,1
12101,1
12102,1
12103,0
12104,1
12105,0
12106,1
12107,1
12108,1
12109,1
12110,0
12111,1
12112,0
12113,0
12114,0
12115,0
12116,1
12117,1
12118,1
12119,0
12120,1
12121,0
12122,0
12123,0
12124,0
12125,1
12126,0
12127,0
12128,1
